year,site,observer,date,start_time,end_time,plot,stake,species,distance,count,comments
2014,barr,"ssheedy,mballvanzee",2014-07-22,1040,1050,brw3,g7,paja,250,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,1040,1050,brw3,g7,poja,100,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,1040,1050,brw3,g7,paja,300,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,1040,1050,brw3,g7,glgu,150,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,1040,1050,brw3,g7,poja,100,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,952,1002,brw3,k7,poja,150,3,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,952,1002,brw3,k7,poja,200,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,952,1002,brw3,k7,poja,175,5,fighting
2014,barr,"ssheedy,mballvanzee",2014-07-22,952,1002,brw3,k7,poja,10,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,952,1002,brw3,k7,poja,400,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,952,1002,brw3,k7,glgu,400,2,going towards dump
2014,barr,ssheedy,2014-07-29,1055,1105,brw3,c7,glgu,200,1,NA
2014,barr,ssheedy,2014-07-29,1055,1105,brw3,c7,paja,300,1,NA
2014,barr,ssheedy,2014-07-29,1055,1105,brw3,c7,poja,150,1,NA
2014,barr,ssheedy,2014-07-29,1055,1105,brw3,c7,poja,200,1,NA
2014,barr,ssheedy,2014-07-29,1055,1105,brw3,c7,poja,100,2,NA
2014,barr,ssheedy,2014-07-29,1141,1151,brw3,g7,poja,200,1,NA
2014,barr,ssheedy,2014-07-29,1141,1151,brw3,g7,poja,150,1,NA
2014,barr,ssheedy,2014-07-29,1141,1151,brw3,g7,paja,150,1,NA
2014,barr,ssheedy,2014-07-29,1141,1151,brw3,g7,poja,250,1,NA
2014,barr,ssheedy,2014-07-29,1005,1015,brw3,k7,none,NA,0,NA
2014,barr,mballvanzee,2014-08-05,1210,1220,brw3,c7,poja,100,1,NA
2014,barr,mballvanzee,2014-08-05,1210,1220,brw3,c7,poja,200,2,NA
2014,barr,mballvanzee,2014-08-05,1210,1220,brw3,c7,snow,500,1,NA
2014,barr,mballvanzee,2014-08-05,1210,1220,brw3,c7,poja,20,2,NA
2014,barr,mballvanzee,2014-08-05,1210,1220,brw3,c7,paja,10,1,NA
2014,barr,mballvanzee,2014-08-05,1250,1300,brw3,g7,snow,30,1,NA
2014,barr,mballvanzee,2014-08-05,1250,1300,brw3,g7,poja,50,3,NA
2014,barr,mballvanzee,2014-08-05,1250,1300,brw3,g7,paja,150,1,NA
2014,barr,mballvanzee,2014-08-05,1250,1300,brw3,g7,poja,400,2,NA
2014,barr,mballvanzee,2014-08-05,1250,1300,brw3,g7,poja,200,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,poja,300,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,poja,200,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,poja,50,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,poja,300,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,paja,100,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,paja,400,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,poja,20,1,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,poja,50,2,NA
2014,barr,mballvanzee,2014-08-05,1130,1140,brw3,k7,poja,250,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1210,1220,brw5,c7,poja,200,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1210,1220,brw5,c7,poja,300,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1210,1220,brw5,c7,snow,250,1,same owl seen from k7
2014,barr,"jcunningham,jmarin",2014-06-05,1150,1200,brw5,g7,paja,100,2,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1150,1200,brw5,g7,poja,200,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1150,1200,brw5,g7,poja,250,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1150,1200,brw5,g7,poja,400,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1055,1107,brw5,k7,snow,300,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1055,1107,brw5,k7,poja,350,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1055,1107,brw5,k7,glgu,400,4,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1055,1107,brw5,k7,poja,200,1,NA
2014,barr,asterling,2014-06-11,1706,1716,brw5,c7,poja,125,2,NA
2014,barr,asterling,2014-06-11,1435,NA,brw5,g7,poja,175,1,NA
2014,barr,asterling,2014-06-11,1601,1611,brw5,k7,paja,50,1,NA
2014,barr,asterling,2014-06-11,1601,1611,brw5,k7,glgu,25,1,NA
2014,barr,asterling,2014-06-18,1406,1416,brw5,c7,poja,1325,1,"foogy, ~100m visibility"
2014,barr,asterling,2014-06-18,1543,1553,brw5,g7,none,NA,0,"foggy, ~150m visibility"
2014,barr,asterling,2014-06-18,1704,1714,brw5,k7,poja,200,1,"fog is dense, ~100m visibility"
2014,barr,asterling,2014-06-25,1322,1332,brw5,c7,poja,175,1,NA
2014,barr,asterling,2014-06-25,1442,NA,brw5,g7,none,NA,0,NA
2014,barr,asterling,2014-06-25,1629,1639,brw5,k7,poja,200,1,NA
2014,barr,asterling,2014-06-25,1629,1639,brw5,k7,poja,50,1,NA
2014,barr,jmarin,2014-07-01,1140,1150,brw5,c7,glgu,200,1,NA
2014,barr,jmarin,2014-07-01,1030,1040,brw5,g7,none,NA,0,NA
2014,barr,jmarin,2014-07-01,932,942,brw5,k7,snow,100,1,NA
2014,barr,ssheedy,2014-07-08,1403,1413,brw5,c7,none,NA,0,"foggy, ~200m visibility"
2014,barr,ssheedy,2014-07-08,1210,1220,brw5,g7,poja,300,1,NA
2014,barr,ssheedy,2014-07-08,1210,1220,brw5,g7,poja,150,1,NA
2014,barr,ssheedy,2014-07-08,1047,1057,brw5,k7,none,NA,0,"slightly foggy, ~300m visibility"
2014,barr,jmarin,2014-07-15,1255,1305,brw5,c7,none,NA,0,NA
2014,barr,jmarin,2014-07-15,1145,1155,brw5,g7,none,NA,0,NA
2014,barr,jmarin,2014-07-15,1040,1050,brw5,k7,paja,400,1,NA
2014,barr,jmarin,2014-07-22,1435,1445,brw5,c7,glgu,20,2,NA
2014,barr,jmarin,2014-07-22,1435,1445,brw5,c7,snow,200,1,NA
2014,barr,jmarin,2014-07-22,1435,1445,brw5,c7,poja,20,2,NA
2014,barr,jmarin,2014-07-22,1435,1445,brw5,c7,snow,600,1,NA
2014,barr,jmarin,2014-07-22,1348,1358,brw5,g7,glgu,50,1,NA
2014,barr,jmarin,2014-07-22,1348,1358,brw5,g7,snow,200,1,NA
2014,barr,jmarin,2014-07-22,1348,1358,brw5,g7,glgu,200,1,NA
2014,barr,jmarin,2014-07-22,1348,1358,brw5,g7,glgu,50,1,NA
2014,barr,jmarin,2014-07-22,1348,1358,brw5,g7,glgu,100,1,NA
2014,barr,jmarin,2014-07-22,1348,1358,brw5,g7,snow,400,1,NA
2014,barr,jmarin,2014-07-22,1348,1358,brw5,g7,glgu,250,1,NA
2014,barr,jmarin,2014-07-22,1255,1305,brw5,k7,paja,100,2,NA
2014,barr,jmarin,2014-07-22,1255,1305,brw5,k7,snow,100,1,NA
2014,barr,jmarin,2014-07-22,1255,1305,brw5,k7,poja,100,2,NA
2014,barr,jmarin,2014-07-22,1255,1305,brw5,k7,snow,300,1,NA
2014,barr,jmarin,2014-07-22,1255,1305,brw5,k7,paja,300,1,NA
2014,barr,jmarin,2014-07-22,1255,1305,brw5,k7,snow,500,2,NA
2014,barr,ssheedy,2014-07-29,1230,1240,brw5,c7,snow,200,1,NA
2014,barr,ssheedy,2014-07-29,1230,1240,brw5,c7,poja,150,1,NA
2014,barr,ssheedy,2014-07-29,1230,1240,brw5,c7,glgu,100,1,NA
2014,barr,ssheedy,2014-07-29,1310,1320,brw5,g7,glgu,200,1,NA
2014,barr,ssheedy,2014-07-29,1310,1320,brw5,g7,poja,100,1,NA
2014,barr,ssheedy,2014-07-29,1350,1400,brw5,k7,glgu,250,1,NA
2014,barr,ssheedy,2014-08-05,1230,1240,brw5,c7,snow,200,1,2 adult snow with 3 fledgers
2014,barr,ssheedy,2014-08-05,1230,1240,brw5,c7,snow,250,1,NA
2014,barr,ssheedy,2014-08-05,1230,1240,brw5,c7,glgu,200,1,NA
2014,barr,ssheedy,2014-08-05,1230,1240,brw5,c7,glgu,100,4,NA
2014,barr,ssheedy,2014-08-05,1155,1205,brw5,g7,poja,300,1,NA
2014,barr,ssheedy,2014-08-05,1155,1205,brw5,g7,snow,250,2,NA
2014,barr,ssheedy,2014-08-05,1155,1205,brw5,g7,poja,150,1,NA
2014,barr,ssheedy,2014-08-05,1124,1134,brw5,k7,poja,150,1,NA
2014,barr,ssheedy,2014-08-05,1124,1134,brw5,k7,poja,100,1,NA
2014,barr,ssheedy,2014-08-05,1124,1134,brw5,k7,poja,25,2,NA
2014,barr,ssheedy,2014-08-05,1124,1134,brw5,k7,snow,300,1,NA
2014,barr,ssheedy,2014-08-05,1124,1134,brw5,k7,poja,300,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1100,1110,brw8,c7,poja,150,3,NA
2014,barr,"asterling,wenglish",2014-06-05,1100,1110,brw8,c7,glgu,100,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1100,1110,brw8,c7,glgu,50,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1100,1110,brw8,c7,poja,100,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1144,1154,brw8,g7,poja,200,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1201,1211,brw8,k7,poja,200,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1201,1211,brw8,k7,glgu,15,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1201,1211,brw8,k7,poja,200,1,NA
2014,barr,ssheedy,2014-06-11,1538,NA,brw8,c7,glgu,50,2,NA
2014,barr,ssheedy,2014-06-11,1538,NA,brw8,c7,glgu,75,1,NA
2014,barr,ssheedy,2014-06-11,1716,1726,brw8,g7,poja,250,1,NA
2014,barr,ssheedy,2014-06-11,1716,1726,brw8,g7,glgu,50,1,NA
2014,barr,ssheedy,2014-06-11,1716,1726,brw8,g7,glgu,100,1,NA
2014,barr,ssheedy,2014-06-11,1716,1726,brw8,g7,glgu,250,1,NA
2014,barr,ssheedy,2014-06-11,1815,1825,brw8,k7,glgu,300,1,NA
2014,barr,ssheedy,2014-06-18,1436,1446,brw8,c7,poja,200,1,foggy
2014,barr,ssheedy,2014-06-18,1623,1633,brw8,g7,glgu,100,1,foggy
2014,barr,ssheedy,2014-06-18,1623,1633,brw8,g7,glgu,150,1,foggy
2014,barr,ssheedy,2014-06-18,1523,1533,brw8,k7,paja,50,2,foggy
2014,barr,ssheedy,2014-06-18,1523,1533,brw8,k7,glgu,50,4,foggy
2014,barr,ssheedy,2014-06-18,1523,1533,brw8,k7,glgu,150,1,foggy
2014,barr,ssheedy,2014-06-25,1523,1533,brw8,c7,poja,100,1,NA
2014,barr,ssheedy,2014-06-25,1523,1533,brw8,c7,glgu,300,1,NA
2014,barr,ssheedy,2014-06-25,1523,1533,brw8,c7,paja,200,1,NA
2014,barr,ssheedy,2014-06-25,1614,1624,brw8,g7,paja,200,1,NA
2014,barr,ssheedy,2014-06-25,1614,1624,brw8,g7,glgu,250,1,NA
2014,barr,ssheedy,2014-06-25,1614,1624,brw8,g7,glgu,300,1,NA
2014,barr,ssheedy,2014-06-25,1614,1624,brw8,g7,glgu,50,1,NA
2014,barr,ssheedy,2014-06-25,1706,1716,brw8,k7,paja,50,2,nesting pair
2014,barr,ssheedy,2014-06-25,1706,1716,brw8,k7,glgu,75,1,NA
2014,barr,ssheedy,2014-06-25,1706,1716,brw8,k7,glgu,250,2,NA
2014,barr,ssheedy,2014-06-25,1706,1716,brw8,k7,glgu,150,1,NA
2014,barr,asterling,2014-07-01,1127,1137,brw8,c7,poja,200,1,NA
2014,barr,asterling,2014-07-01,1300,1310,brw8,g7,poja,200,1,NA
2014,barr,asterling,2014-07-01,1007,1017,brw8,k7,paja,0,2,2 egg nest
2014,barr,asterling,2014-07-01,1007,1017,brw8,k7,glgu,200,1,NA
2014,barr,asterling,2014-07-01,1007,1017,brw8,k7,poja,200,1,NA
2014,barr,asterling,2014-07-08,1417,1427,brw8,c7,none,NA,0,NA
2014,barr,asterling,2014-07-08,1523,1533,brw8,g7,paja,200,1,NA
2014,barr,asterling,2014-07-08,1523,1533,brw8,g7,paja,50,1,NA
2014,barr,asterling,2014-07-08,1523,1533,brw8,g7,paja,50,1,NA
2014,barr,asterling,2014-07-08,1230,1240,brw8,k7,paja,0,2,NA
2014,barr,wenglish,2014-07-15,1027,1037,brw8,c7,poja,50,1,NA
2014,barr,wenglish,2014-07-15,1235,1245,brw8,g7,none,NA,0,NA
2014,barr,wenglish,2014-07-15,1354,1404,brw8,k7,paja,0,2,near paja nest
2014,barr,jmarin,2014-07-22,1150,1200,brw8,c7,glgu,100,1,NA
2014,barr,jmarin,2014-07-22,1150,1200,brw8,c7,paja,300,2,NA
2014,barr,jmarin,2014-07-22,1150,1200,brw8,c7,glgu,600,1,NA
2014,barr,jmarin,2014-07-22,1150,1200,brw8,c7,poja,600,1,NA
2014,barr,jmarin,2014-07-22,1150,1200,brw8,c7,glgu,10,2,NA
2014,barr,jmarin,2014-07-22,1100,1110,brw8,g7,glgu,200,3,NA
2014,barr,jmarin,2014-07-22,1100,1110,brw8,g7,poja,700,2,NA
2014,barr,jmarin,2014-07-22,1100,1110,brw8,g7,poja,400,3,NA
2014,barr,jmarin,2014-07-22,1100,1110,brw8,g7,paja,20,2,NA
2014,barr,jmarin,2014-07-22,1100,1110,brw8,g7,poja,20,2,NA
2014,barr,jmarin,2014-07-22,1026,1036,brw8,k7,paja,5,2,attacking observer
2014,barr,jmarin,2014-07-22,1026,1036,brw8,k7,paja,50,2,NA
2014,barr,jmarin,2014-07-22,1026,1036,brw8,k7,poja,30,1,NA
2014,barr,jmarin,2014-07-22,1026,1036,brw8,k7,glgu,800,10,NA
2014,barr,jmarin,2014-07-22,1026,1036,brw8,k7,poja,50,1,NA
2014,barr,jmarin,2014-07-22,1026,1036,brw8,k7,poja,700,2,NA
2014,barr,mballvanzee,2014-07-29,1128,1138,brw8,c7,glgu,50,1,NA
2014,barr,mballvanzee,2014-07-29,1248,1258,brw8,g7,glgu,300,1,NA
2014,barr,mballvanzee,2014-07-29,1248,1258,brw8,g7,glgu,200,2,NA
2014,barr,mballvanzee,2014-07-29,1248,1258,brw8,g7,glgu,150,1,NA
2014,barr,mballvanzee,2014-07-29,1208,1218,brw8,k7,paja,5,3,attacking observer
2014,barr,mballvanzee,2014-07-29,1208,1218,brw8,k7,glgu,20,1,NA
2014,barr,mballvanzee,2014-07-29,1208,1218,brw8,k7,glgu,100,1,NA
2014,barr,mballvanzee,2014-07-29,1208,1218,brw8,k7,glgu,50,1,NA
2014,barr,wenglish,2014-08-05,1200,1210,brw8,c7,none,NA,0,NA
2014,barr,wenglish,2014-08-05,1309,1319,brw8,g7,paja,100,1,NA
2014,barr,wenglish,2014-08-05,1309,1319,brw8,g7,glgu,200,1,NA
2014,barr,wenglish,2014-08-05,1238,1248,brw8,k7,poja,50,1,NA
2015,barr,blagasse,2015-06-04,1727,1737,brw0,c7,poja,175,1,NA
2015,barr,blagasse,2015-06-04,1615,1625,brw0,g7,glgu,100,1,NA
2015,barr,blagasse,2015-06-04,1615,1625,brw0,g7,poja,220,1,NA
2015,barr,blagasse,2015-06-04,1529,1539,brw0,k7,glgu,250,1,NA
2015,barr,blagasse,2015-06-04,1529,1539,brw0,k7,paja,250,1,NA
2015,barr,blagasse,2015-06-04,1529,1539,brw0,k7,poja,200,1,NA
2015,barr,blagasse,2015-06-04,1529,1539,brw0,k7,poja,175,1,NA
2015,barr,mliljesthrom,2015-06-10,1045,1055,brw0,c7,glgu,50,1,flying
2015,barr,mliljesthrom,2015-06-10,1045,1055,brw0,c7,poja,150,1,sitting
2015,barr,mliljesthrom,2015-06-10,923,933,brw0,g7,none,NA,0,NA
2015,barr,mliljesthrom,2015-06-10,814,824,brw0,k7,glgu,50,1,flying
2015,barr,mliljesthrom,2015-06-10,814,824,brw0,k7,poja,50,1,flying
2015,barr,mliljesthrom,2015-06-17,1035,1045,brw0,c7,glgu,300,1,flying
2015,barr,mliljesthrom,2015-06-17,943,953,brw0,g7,none,NA,0,NA
2015,barr,mliljesthrom,2015-06-17,813,823,brw0,k7,none,NA,0,NA
2015,barr,mliljesthrom,2015-06-24,848,858,brw0,c7,poja,100,1,flying
2015,barr,mliljesthrom,2015-06-24,848,858,brw0,c7,poja,150,1,flying
2015,barr,mliljesthrom,2015-06-24,738,748,brw0,g7,poja,300,1,flying
2015,barr,mliljesthrom,2015-06-24,738,748,brw0,g7,poja,200,1,flying
2015,barr,mliljesthrom,2015-06-24,1028,1038,brw0,k7,ltja,100,2,flying
2015,barr,mliljesthrom,2015-06-24,1028,1038,brw0,k7,poja,200,2,flying
2015,barr,mliljesthrom,2015-06-24,1028,1038,brw0,k7,poja,200,1,sitting
2015,barr,blagasse,2015-07-02,925,935,brw0,c7,paja,250,3,NA
2015,barr,blagasse,2015-07-02,1022,1032,brw0,g7,glgu,300,2,NA
2015,barr,blagasse,2015-07-02,1022,1032,brw0,g7,paja,300,1,NA
2015,barr,blagasse,2015-07-02,1022,1032,brw0,g7,glgu,275,1,NA
2015,barr,blagasse,2015-07-02,1214,1224,brw0,k7,glgu,250,1,NA
2015,barr,blagasse,2015-07-02,1214,1224,brw0,k7,paja,200,2,NA
2015,barr,blagasse,2015-07-02,1214,1224,brw0,k7,glgu,150,1,NA
2015,barr,blagasse,2015-07-02,1214,1224,brw0,k7,paja,250,1,NA
2015,barr,blagasse,2015-07-09,1120,1130,brw0,c7,glgu,50,1,NA
2015,barr,blagasse,2015-07-09,1233,1243,brw0,g7,paja,100,2,NA
2015,barr,blagasse,2015-07-09,1328,1338,brw0,k7,glgu,75,1,NA
2015,barr,blagasse,2015-07-16,1145,1155,brw0,c7,poja,300,1,hunting chicks
2015,barr,blagasse,2015-07-16,1145,1155,brw0,c7,paja,300,1,one of 3 individuals on plot hunting
2015,barr,blagasse,2015-07-16,1145,1155,brw0,c7,paja,100,1,one of 3 individuals on plot hunting
2015,barr,blagasse,2015-07-16,1057,1107,brw0,g7,paja,150,1,"same bird as below, hunting chicks"
2015,barr,blagasse,2015-07-16,1027,1037,brw0,k7,paja,300,1,hunting chicks
2015,barr,blagasse,2015-07-16,1027,1037,brw0,k7,paja,50,2,hunting chicks
2015,barr,blagasse,2015-07-23,1010,1020,brw0,c7,paja,150,1,actively hunting
2015,barr,blagasse,2015-07-23,1010,1020,brw0,c7,paja,250,1,actively hunting
2015,barr,blagasse,2015-07-23,1010,1020,brw0,c7,glgu,300,1,NA
2015,barr,blagasse,2015-07-23,1047,1057,brw0,g7,poja,50,1,hunting
2015,barr,blagasse,2015-07-23,1114,1124,brw0,k7,poja,200,1,hunting
2015,barr,pherzog,2015-07-30,1756,1806,brw0,c7,paja,200,2,NA
2015,barr,pherzog,2015-07-30,1822,1832,brw0,g7,glgu,300,1,passing by
2015,barr,pherzog,2015-07-30,1713,1723,brw0,k7,paja,50,1,hunting
2015,barr,pherzog,2015-07-30,1713,1723,brw0,k7,glgu,300,1,NA
2015,barr,mliljesthrom,2015-06-04,1306,1316,brw1,c7,snow,300,1,"from nest in plot 2, sitting"
2015,barr,mliljesthrom,2015-06-04,1306,1316,brw1,c7,glgu,25,1,circling above me
2015,barr,mliljesthrom,2015-06-04,1527,1537,brw1,g7,glgu,50,1,flying
2015,barr,mliljesthrom,2015-06-04,1527,1537,brw1,g7,poja,150,2,sitting
2015,barr,mliljesthrom,2015-06-04,1401,1411,brw1,k7,poja,150,1,flying
2015,barr,vpacheco,2015-06-10,1025,1036,brw1,c7,glgu,50,1,flying (very foggy just see to 250m)
2015,barr,vpacheco,2015-06-10,1139,1149,brw1,g7,none,NA,0,NA
2015,barr,vpacheco,2015-06-10,921,931,brw1,k7,glgu,50,1,flying (very foggy just see to 200m)
2015,barr,vpacheco,2015-06-10,921,931,brw1,k7,poja,100,1,flying (very foggy just see to 200m)
2015,barr,vpacheco,2015-06-17,1130,1140,brw1,c7,poja,200,1,flying
2015,barr,vpacheco,2015-06-17,1130,1140,brw1,c7,glgu,300,1,flying
2015,barr,vpacheco,2015-06-17,1048,1058,brw1,g7,ltja,300,1,flying
2015,barr,vpacheco,2015-06-17,950,1000,brw1,k7,none,NA,0,NA
2015,barr,vpacheco,2015-06-24,1000,1010,brw1,c7,glgu,200,1,flying
2015,barr,vpacheco,2015-06-24,1000,1010,brw1,c7,poja,250,1,stand in a hill / stay all time
2015,barr,vpacheco,2015-06-24,1000,1010,brw1,c7,glgu,300,1,flying
2015,barr,vpacheco,2015-06-24,1000,1010,brw1,c7,paja,300,1,flying (hunting?)
2015,barr,vpacheco,2015-06-24,852,903,brw1,g7,ltja,100,1,flying
2015,barr,vpacheco,2015-06-24,1055,1105,brw1,k7,none,NA,0,NA
2015,barr,dcecile,2015-07-02,1445,1455,brw1,c7,glgu,50,1,gliding n over plot
2015,barr,dcecile,2015-07-02,1445,1455,brw1,c7,poja,100,1,low glide s over plot back and forth
2015,barr,dcecile,2015-07-02,1515,1525,brw1,g7,poja,150,1,flew s over plot
2015,barr,dcecile,2015-07-02,1545,1555,brw1,k7,none,NA,0,NA
2015,barr,dcecile,2015-07-09,1318,1328,brw1,c7,poja,50,1,flew n - s over plot
2015,barr,dcecile,2015-07-09,1410,1420,brw1,g7,none,NA,0,NA
2015,barr,dcecile,2015-07-09,1615,1625,brw1,k7,none,NA,0,NA
2015,barr,dcecile,2015-07-16,1302,1312,brw1,c7,none,NA,0,NA
2015,barr,dcecile,2015-07-16,1218,1228,brw1,g7,none,NA,0,NA
2015,barr,dcecile,2015-07-16,1132,1142,brw1,k7,none,NA,0,NA
2015,barr,choulle,2015-07-23,1413,1424,brw1,c7,glgu,100,3,NA
2015,barr,choulle,2015-07-23,1413,1424,brw1,c7,poja,150,2,NA
2015,barr,choulle,2015-07-23,1500,1510,brw1,g7,paja,250,1,NA
2015,barr,choulle,2015-07-23,1500,1510,brw1,g7,snow,300+,1,NA
2015,barr,choulle,2015-07-23,1533,1543,brw1,k7,none,NA,0,NA
2015,barr,blagasse,2015-07-30,1417,1427,brw1,c7,none,NA,0,NA
2015,barr,blagasse,2015-07-30,1348,1358,brw1,g7,poja,300,1,NA
2015,barr,blagasse,2015-07-30,1316,1326,brw1,k7,none,NA,0,NA
2015,barr,wenglish/mliljesthrom,2015-06-04,1230,1240,brw2,c7,snow,200,1,from nest on plot 2 - sitting
2015,barr,wenglish/mliljesthrom,2015-06-04,1230,1240,brw2,c7,poja,250,1,flying
2015,barr,wenglish/mliljesthrom,2015-06-04,1054,1104,brw2,g7,snow,250,1,"from nest on plot 2, just sitting"
2015,barr,wenglish/mliljesthrom,2015-06-04,1054,1104,brw2,g7,glgu,200,1,flying
2015,barr,wenglish/mliljesthrom,2015-06-04,942,952,brw2,k7,none,NA,0,NA
2015,barr,vpacheco,2015-06-10,1255,1306,brw2,c7,glgu,100,1,flying
2015,barr,vpacheco,2015-06-10,1255,1306,brw2,c7,snow,300,1,nesting one
2015,barr,vpacheco,2015-06-10,1419,1429,brw2,g7,none,NA,0,NA
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,150,1,flying
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,300,1,flying
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,200,1,flying
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,200,1,flying
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,0,2,flying
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,0,2,flying
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,200,1,flying
2015,barr,vpacheco,2015-06-10,1520,1530,brw2,k7,glgu,150,1,flying
2015,barr,vpacheco,2015-06-17,1222,1232,brw2,c7,snow,250,1,nesting
2015,barr,vpacheco,2015-06-17,1222,1232,brw2,c7,snow,300,1,nesting
2015,barr,vpacheco,2015-06-17,1338,1348,brw2,g7,snow,250,1,nesting (same one)
2015,barr,vpacheco,2015-06-17,1338,1348,brw2,g7,glgu,20,1,flying
2015,barr,vpacheco,2015-06-17,1513,1523,brw2,k7,poja,150,1,flying
2015,barr,vpacheco,2015-06-17,1513,1523,brw2,k7,poja,70,1,flying around and land at 70m and stay all time
2015,barr,vpacheco,2015-06-24,1346,1356,brw2,c7,none,NA,0,NA
2015,barr,vpacheco,2015-06-24,1234,1244,brw2,g7,snow,250,1,"male, stand near the fence (nesting)"
2015,barr,vpacheco,2015-06-24,1234,1244,brw2,g7,poja,300,1,flying
2015,barr,vpacheco,2015-06-24,1234,1244,brw2,g7,glgu,300,1,flying
2015,barr,vpacheco,2015-06-24,1500,1510,brw2,k7,poja,300,1,flying all around
2015,barr,dcecile,2015-07-02,1345,1355,brw2,c7,snow,200,1,"female, on nest"
2015,barr,dcecile,2015-07-02,1345,1355,brw2,c7,poja,50,1,flew n across plot
2015,barr,dcecile,2015-07-02,1315,1325,brw2,g7,snow,250,2,same male and female at nest
2015,barr,dcecile,2015-07-02,1230,1240,brw2,k7,snow,75,1,male flew across plot
2015,barr,dcecile,2015-07-02,1230,1240,brw2,k7,poja,75,1,chased snow at #1 line
2015,barr,dcecile,2015-07-02,1230,1240,brw2,k7,glgu,250,1,on nest
2015,barr,dcecile,2015-07-09,1248,1258,brw2,c7,poja,100,2,"1 gliding low over plot s-n, 2nd came and chased it offplot - nest e"
2015,barr,dcecile,2015-07-09,1248,1258,brw2,c7,snow,250,1,bird near nest sitting
2015,barr,dcecile,2015-07-09,1100,1110,brw2,g7,glgu,0,1,territorial off plot nest
2015,barr,dcecile,2015-07-09,1051,1101,brw2,k7,glgu,0,1,being territorial from nest offplot
2015,barr,dcecile,2015-07-16,1057,1107,brw2,c7,snow,100,1,male sitting on tundra
2015,barr,dcecile,2015-07-16,1057,1107,brw2,c7,glgu,50,2,flew over
2015,barr,dcecile,2015-07-16,1025,1035,brw2,g7,none,NA,0,NA
2015,barr,dcecile,2015-07-16,945,955,brw2,k7,glgu,10,2,territory of plot off nest
2015,barr,dcecile,2015-07-16,945,955,brw2,k7,poja,200,1,flying low over plot
2015,barr,dcecile,2015-07-16,945,955,brw2,k7,poja,50,1,NA
2015,barr,choulle,2015-07-23,1638,1648,brw2,c7,snow,50,1,NA
2015,barr,choulle,2015-07-23,1717,1727,brw2,g7,poja,250,1,NA
2015,barr,choulle,2015-07-23,1245,1255,brw2,k7,glgu,50,3,flying/calling
2015,barr,choulle,2015-07-23,1245,1255,brw2,k7,snow,200,1,male
2015,barr,choulle,2015-07-23,1245,1255,brw2,k7,paja,150,NA,NA
2015,barr,blagasse,2015-07-30,1236,1246,brw2,c7,snow,50,1,breeding male
2015,barr,blagasse,2015-07-30,1236,1246,brw2,c7,glgu,150,1,NA
2015,barr,blagasse,2015-07-30,1208,1218,brw2,g7,snow,250,1,breeding female
2015,barr,blagasse,2015-07-30,1126,1136,brw2,k7,glgu,0,1,territorial adult
2015,barr,blagasse,2015-07-30,1126,1136,brw2,k7,glgu,75,1,NA
